"AKT1" "AKT2" "AKT3" "ARAF" "BAD" "BCL2A1" "BRAF" "CCNA1" "CCND1" "CD14" "CEBPA" "CEBPE" "CHUK" "CSF1R" "CSF2" "DUSP6" "EIF4EBP1" "FLT3" "GRB2" "HRAS" "IKBKB" "IL3" "ITGAM" "JUP" "KIT" "KRAS" "LEF1" "MAP2K1" "MAP2K2" "MAPK1" "MAPK3" "MPO" "MTOR" "MYC" "NFKB1" "NRAS" "PER2" "PIK3CA" "PIK3CB" "PIK3CD" "PIK3R1" "PIK3R2" "PIK3R3" "PIM1" "PIM2" "PML" "PPARD" "RAF1" "RARA" "RELA" "RPS6KB1" "RPS6KB2" "RUNX1" "RUNX1T1" "SOS1" "SOS2" "SPI1" "STAT3" "STAT5A" "STAT5B" "TCF7" "TCF7L1" "TCF7L2" "ZBTB16"
"Sample270" 8.55584161846443 7.3773878662369 6.25638685772765 9.35567266100142 7.7157690333935 10.7706489906189 7.86559712595675 8.34373240110913 3.24774536292858 8.56837699904789 13.0814662220691 8.08916433380975 9.27002027713226 8.56398191659585 2.97106624367176 10.6538760247561 9.90289896464319 11.287200919182 10.7771474079848 8.11147538986854 8.10512432282574 2.96945956441456 10.2574653267974 10.4339399585659 12.1581567624865 10.9903799021049 7.78626166208598 10.5431977658957 8.73790501785715 9.72246358518912 8.98460460181284 13.7877915585423 8.21045303027381 12.3747817816823 9.72683760758436 9.24460676862459 8.19313071156911 8.916350450418 9.00118376057194 8.50754704589825 11.8722449777372 7.9980716418285 6.47679655971995 11.8100703629126 8.58873098421869 7.65877474027362 7.37863945630364 10.0745596848767 6.14577340751065 7.70263215917703 9.59796799482083 7.50685185706087 7.87819334997678 3.66829559632009 8.18541215987756 9.16236237073797 6.97061850647036 10.1114184799454 11.2786692767049 8.54922559725294 5.82193887222205 6.91875673857171 8.84740828496551 10.4643747104498
"Sample271" 9.15444137956269 8.11437142899645 6.91299331396736 9.79713869896905 8.4583434426303 11.8463271630693 7.53396734802772 10.3096780199111 6.7854807412781 8.5239525088522 10.2267614929897 6.80606431073546 8.84846254822281 7.5739937097543 3.21766522127059 11.5652703381078 10.080375581111 10.9040108076581 10.5380724767572 9.02887618435817 7.72050312149221 3.04993236940202 10.8493088614347 8.99057257803188 7.55321907091835 10.997729380246 7.11531203125961 11.1962761115906 8.87654147865203 8.76634143012231 9.66174262654534 12.2253414230966 7.01055779974117 11.2291198176901 11.4997289452004 9.07308405919383 8.71056710512545 10.2835458455293 8.4705552769244 9.10941792405568 10.8289032077672 8.64618221457238 6.29110049578698 10.2211749658641 9.63298155312006 6.50345927069953 8.46002048974663 10.8953466134484 8.273178540276 9.18583792018516 10.3242027806217 7.49855701839459 8.36269192513541 5.13163415521537 7.92201031305859 9.10005134122598 8.67714388437895 9.78877743425816 10.2505989735728 8.3272754813045 8.064292239274 6.83320167417053 7.62065532424839 8.73375892386292
"Sample272" 8.33211324195007 7.89765614865191 5.77863249099876 10.2691819424275 7.64851537182979 11.5007552988448 7.5063393908103 8.98503731259567 6.36069260689529 5.16505762535486 9.28759445837538 7.54026246796029 10.8160284964701 7.0708540621906 4.90616183543077 10.3956610570631 9.6942507692386 10.8900903933908 11.0833465385827 7.86983629282213 7.24673916988051 1.3646297682383 8.8301559232969 11.5139041159694 9.4583457978927 11.9308720268311 6.63510802824577 11.5700663392505 8.59379514557689 8.65921658217362 9.37357702240613 13.9468624999869 6.70038902981119 11.4263858374318 12.1249307023387 11.4011366791319 8.36032815847382 10.9290706193776 9.09353646291093 8.63481808525215 11.6827132725994 7.40965585308333 3.39387783717206 11.3361062328771 8.3557407852992 6.6518420705301 7.07438580864718 10.7663576126851 8.0095718770272 8.39201909483522 9.95046140529739 6.98937961200305 7.783936996868 8.76509921263849 6.60533375351104 9.78531593885469 6.447557851204 10.3565345514413 11.5334585108106 8.10994341910522 7.83643899246909 2.73389959503458 9.69177246440078 9.26382716549285
"Sample273" 10.2831325573871 7.77830213821274 5.21590215594616 9.90484756663599 8.04380123901061 10.8438836589162 7.2665002099449 9.85453970328911 5.24686630106693 4.99326199347834 9.39243540851668 7.48569560921284 8.54723494599154 8.73927965040134 5.09809022203385 9.34668725424269 10.1046230973904 11.075693392911 9.97025225055654 8.86676642325291 8.44521212516102 3.36409464098812 9.27857854650357 11.8267004190257 11.331306235157 10.5165270638682 6.23570403870333 10.0480361179585 9.06690316187887 9.13383541276237 9.91051895058091 13.3942744529352 8.01630953196969 11.1935003469677 10.3121832811855 9.54984668108445 7.56535468336692 9.26955518786763 7.81561199896959 9.08135383463184 11.5846254639682 7.68998012978854 3.62262646395307 10.4467799916131 9.16617114277111 7.83524360354446 7.29048266633004 10.7310224132964 8.11103908320967 7.86315056412705 9.35821781915119 6.92194173054187 8.84918727681116 10.1062449288956 7.32737463153791 8.83932360483854 9.74374644702816 10.3481767801744 11.6318726815334 9.06860395502767 7.16331551357271 5.61484222483187 8.76479812370671 10.9532426576216
"Sample274" 8.58585369279866 8.3726770651245 7.23446698730501 9.75584701655404 8.45357336638136 11.8322824659732 8.82348009155332 9.19091106625739 4.53363695575426 10.9693017152523 8.28809077762489 8.29949722976294 9.38138622936922 8.09727132756272 4.7344299873665 10.951554357782 9.63253128924643 8.68681811937215 10.4930060460132 9.0795837667748 7.86226333571753 2.03542357035035 11.2714769613047 7.72453509564203 7.20844126696839 11.4687886996911 9.51329349182957 10.4183023652748 9.8908226077869 10.622905891418 9.42479933775832 12.3420291355253 8.27961370792134 12.1727637360706 10.6367473787292 9.38350808511201 8.16721600465124 8.97960759242264 7.92268711259753 9.09100149012616 8.94012330915472 8.15937344953431 5.21408071033024 11.9252913043322 10.2357940674893 6.42656876883795 6.55220322935152 9.81090817647388 8.25391764551711 8.35367131290173 9.98289625448333 7.61415247186341 7.79698564093068 5.26841222788574 6.42526656507731 8.73930840725014 9.00696553781424 10.1972933776257 9.81348453674543 8.56771613581721 9.7220863868294 3.93118541886567 8.40160399020803 9.81611001305375
"Sample275" 9.84836982933966 7.30466810743162 5.03264907894476 10.2064300554283 7.14005994392434 10.8655617822752 6.4758957110464 7.66700343269481 5.48692322849555 11.4245146768739 11.1489906229222 6.27781781080888 9.11709300501154 10.2964139582683 2.70631468419907 12.810606025742 10.1650036288563 9.46701399728047 11.2111043706088 7.66872101396985 8.21546472466124 4.05816734948933 12.1504990998483 9.99986380725979 8.84037945036368 11.313534005334 5.96641087533247 12.0640860967608 8.53447496840173 9.64529682417157 9.67319158568534 13.5788606744689 7.67146936271049 11.3859196173562 11.0404699674807 10.5578964032558 7.62308152166352 9.52500012041266 7.90262613967372 9.33063131494583 10.4925970222875 7.40086867058058 2.24282923658222 10.033029249191 9.63201340958576 7.63086417441363 8.35135709607062 10.6595068647222 8.16837411099201 9.31192228153801 8.84947987536812 7.53079635217317 8.68385480013622 3.66497060187417 5.98022088735188 9.03303432003226 10.7802581766726 10.831031513605 10.9970077173126 8.95602881984016 6.47050284152317 5.61492836340454 9.16774327979562 8.93390238646143
"Sample276" 9.99320417742151 7.29074467775365 6.59492624785083 10.4655836372126 8.00885752979276 10.9160145990857 8.20851845282574 9.72736911975182 3.2924628972167 9.84240584730419 11.5404333585125 6.9689556202514 8.9225711408466 8.38981366952031 5.67043729516897 11.7930708326663 11.2242619178671 11.6618756931099 10.6567950730031 9.77636216618729 8.00286540592301 1.38904755012986 12.2765818892748 4.21230000838464 7.86161884818934 10.6393349759325 7.21262352057047 10.7480877217189 9.01253609368545 10.0727891474845 9.2733515054396 13.0914201751449 8.54715904463029 9.43347235284639 10.4881725509716 8.83892008830215 8.36479150506256 8.24639409206079 8.64059730301189 9.30803981309957 10.4830577115006 7.81917172071928 7.10824736377924 11.1004188737658 8.04457886867465 7.45238255100118 7.40723957020348 10.9248758373812 7.40465492759692 8.05570804441446 8.78129385326588 7.3063202082083 8.21295494929183 3.48962754094653 7.52672784501791 8.51181979740298 8.93316908978036 9.95840672018092 10.3549069170184 8.25543507547064 7.10128877941289 2.92086748713179 8.52728120570293 8.37865961078988
"Sample277" 9.60898995667043 7.89744776533994 4.82607421738473 10.0557407480788 7.7561990238953 5.77899758673845 6.74265804082546 12.9773987093628 2.00618366323334 4.93172835795635 12.9066357234132 8.28885600740589 8.59826151808145 7.01241228920223 3.23323352376802 9.21677104264619 9.98146325823114 12.4464225514333 10.531881399157 10.172088417054 8.92817405399896 1.10627784396701 8.8246171633447 10.6268161867559 9.67762394686162 12.0835735766877 8.43040153382791 10.9844518598973 9.49378543301821 10.3707753393063 9.35610961091852 12.7266443882333 8.23800146859641 9.47056068647433 9.6949386598919 9.83296259501431 7.70916272652375 10.2145982788955 7.23573608369227 9.44048113400355 9.89587549295516 7.14170214213609 6.19345369584914 8.73565233781902 8.02989141685333 7.72005728097305 7.19384565997319 10.6816408209295 7.25372662907531 8.22227361276263 8.92786586516255 8.75292357869724 7.80860811907944 3.78566170186753 8.01291282841783 8.19529787671549 8.07935360734841 10.0922760292081 11.8139671679934 9.01498390656416 7.52431873146186 6.37296903951318 5.79433842333703 9.24746006961542
"Sample278" 9.55921483535783 7.69314128129377 5.17683825819487 10.0220662689106 8.07823514580464 13.2814860184618 7.16178877644667 9.97477232779809 6.50356193804996 11.2108974262903 9.92721144757502 6.64246569943467 9.16750216639168 9.68261309001119 1.83332616477604 11.8097027154666 10.0968428330922 10.160407664618 11.081356091374 8.77479439799772 7.92137394892463 0.951130022694992 11.9793334332209 8.49339539453075 9.96418518116502 11.7122057954938 6.13761314338056 11.5902375098161 8.75405728630147 9.68008130054002 9.46664605648877 10.0024958029598 8.10916517079978 11.3613792183809 12.0371813860234 10.1216347157136 8.07694286696494 9.09009133039216 8.67779539945078 8.86596315868671 10.6355378282264 7.91377144127648 4.83447673314377 11.0188022604909 9.65911588231473 6.79565897381131 8.01140367786004 11.2108399311398 7.07790903901597 8.38404665773932 8.56116532624046 7.66167615743232 7.48262419725059 1.53006262530648 5.37269052267063 8.39783844423552 9.67444053964502 10.3522124377656 10.4447319354842 8.45155240353046 7.1398800064335 4.90047748518732 9.98590251387645 9.32819738060853
"Sample279" 9.06678824931501 7.83870965402904 5.38453838022722 10.394725254174 7.88907639279874 13.6538447543281 8.60085457377038 8.04445074791181 5.19627623467058 12.967298831127 11.6856406217441 7.74674247343249 8.91976689929501 10.3238845344676 5.19186388980639 12.8769009371657 10.0618913059406 8.88794975882589 11.5222616628283 8.12217217834869 7.39233293096358 2.16606089142116 13.2932701839433 5.67914439287959 5.4039609737207 11.4449976238232 7.67813872363196 12.2319510188588 9.25003119173055 10.2797495308188 10.4282732387387 12.4311954124528 8.54819426531457 11.8513288892921 10.71514825364 9.66021111317802 8.36828943643992 9.18041998221968 9.11406492023194 9.15514227466763 9.90523198009757 8.69802144633211 3.14508277848968 10.9268778352542 9.36421661685167 7.09014562398638 9.88646034709106 11.2557343291205 8.21283505401269 8.48016366552826 9.45487347209649 8.56920944231106 7.61302819665925 2.91640888455298 5.18477969877712 9.15375415656939 11.0650359049604 11.0744210742103 10.700540010001 8.602972108556 8.3200348913661 7.12264125547777 9.37813389477331 8.54136515217299
"Sample280" 9.67353778591434 8.32170924075838 5.08787414217782 9.83334166809867 8.29483465824982 7.71946545849802 7.61174269846218 9.98054211593635 3.69104678653791 1.70290494188796 12.6205217063153 5.8490347213271 9.35218828023312 7.91385247091794 3.03234197149001 10.4434127145752 9.66024408627917 12.3069593549958 9.70437275440476 9.58375960604449 8.41641716357871 2.41265404525212 7.18358389779584 10.9253407164148 10.3134897569843 10.4503542113426 6.99679437692737 9.99510572880721 8.9172127864318 8.80003019999959 8.89331742312587 12.4464029155775 8.24371916482057 11.3541605865598 9.87446345740184 10.0467240964636 8.31792580214676 10.1088321533243 8.34427513864631 8.52014764860324 11.6874616690167 7.7642993868885 6.39730580780923 11.7416168862404 9.33348365608871 7.27032818694432 7.04611101582119 10.5709586493888 6.1235251754519 9.14428738377406 10.2166416337478 8.34161705883465 9.10839951862526 4.82339413141526 7.57538834344874 8.52197331927825 8.1123369224087 10.7150373244316 10.7220183030792 8.96833455762062 7.27599414792154 5.17229108835403 8.11627067258718 10.242452742535
"Sample281" 9.77803872236763 7.22148450066893 6.48325358665964 10.3743161540972 7.98932114133253 11.4209572738491 8.17659725547112 9.67484689281876 4.61693451458184 9.47215700242687 11.1300121803683 8.26547700809729 8.33314984345291 9.78856863857462 3.32777013579596 11.4971472215512 10.9742944004584 12.4033210072484 10.0139625887014 7.74449076353742 8.0372801494844 3.39561933268435 11.627686808953 8.98823967241301 10.6342939694894 10.7863999305476 4.55267965555669 11.0806616518308 9.05353344528976 9.73081769337724 9.47602779721221 14.9024404157777 8.54926109861082 13.6585763760989 11.0581411402045 9.74986174564541 9.14855855398576 8.46821055592921 8.04656950392405 9.06957392974969 10.8174674885162 7.71730253657118 5.48415229188542 10.6593344113342 8.08822503087765 7.19358180832071 6.4677743408206 10.4630166758448 8.08965843840509 8.73087069699727 8.4342447325468 7.05028338530459 8.43768234121512 2.3232064134046 6.39250872837636 7.91310278364974 8.6791631089078 10.4315908994298 10.557979336868 8.82518248954359 6.68593081054101 4.88540348086765 8.57408579745796 10.3521688515565
"Sample282" 9.86493864863074 8.4255605501975 4.10273862930233 10.0353626886753 8.43539706093993 10.2446961223781 7.96290033671319 9.88709867676286 4.52115369913549 3.02742084336206 10.5549577863585 5.30920264588405 9.41488618336633 9.91570799707725 3.14573989893752 9.41457039336522 10.1406333441843 13.0514130099161 9.58103538743971 9.48314912081509 8.87465785878479 4.23579367589985 8.92431573776406 9.71004077864619 10.226679375122 11.0819994402863 7.91124803270429 9.69619434860705 9.37552320485924 9.07087831596682 9.24411983938547 12.7939236499611 8.67482846090502 10.7577343043515 10.5636390789397 8.99043092310503 9.63136431547896 9.63790567359494 7.89380553362234 9.22076563295207 11.9048690542324 7.59240640043504 4.87625503836137 9.18351110104748 7.6929119946702 7.1306383496176 7.37938192058771 11.0941316234317 7.39817021782687 8.4983721339616 10.0938430103962 7.90508062257393 8.91859313284076 2.1035608616101 7.63421497758981 8.54987049815373 7.98275517342002 10.133219659459 10.7147449899342 8.92799155025841 7.57454241325369 5.1569599976325 9.34020827051638 10.6436284360533
"Sample283" 9.76418366414917 7.73468971010954 5.67057287507582 10.2199464525239 8.42366987235794 12.2849477156737 8.79262261959776 7.50829479974729 6.56755139294079 10.4337513185961 12.1846934782301 9.17409941965671 8.00248677977752 10.6072680585655 4.09158741070984 11.7437981497712 10.4670824170922 10.7033813322636 10.5057601283161 9.19145087367873 8.55468232638992 5.27846293907097 12.8930170033088 7.90055324213437 8.10010541169855 10.0911959912058 4.81205846980466 10.692985337037 9.7087438629955 10.1718510427608 9.75153497288212 14.0197394309742 7.64756818870789 11.1249088724873 10.5243545780204 9.01099545430714 7.86327542790573 7.60193186417441 8.12520447053679 9.44788585084503 9.6800342792396 8.39238634989465 3.47450323330965 10.469714073607 9.52820133252596 7.8534605108996 7.91668019878846 10.7019823418747 8.25373306301539 9.15714509478248 8.6378335519544 7.22420308130626 8.26080551249839 5.177121118647 4.43958464235299 8.84684331831171 10.1934723676198 10.313915896713 10.251491253021 8.8305553398579 4.61500968188724 6.74739274286912 7.93246219012638 8.43674791774125
"Sample284" 8.70560232987424 8.21439739310257 6.74741791497775 10.7236135348346 8.03273116494701 11.8652701568133 7.93997307615814 7.02836620265195 6.49453510229993 6.04651025134438 10.4894741945581 6.38783449123213 8.99484857139289 7.47655968788576 4.08650304209356 9.42678317648358 9.04963239294907 8.72985995569834 9.86604596236121 8.73400301830102 8.05621864497059 2.97226518623807 10.1971386257785 8.59406630547588 10.9775918365995 12.0336825990841 7.12483336373828 11.4913080847856 9.92313303628525 9.50304909987806 10.0494764791021 12.2660862528093 7.65212647548453 10.6110844765425 11.5370966630875 9.85507365494131 8.50602894847127 9.82330984118847 8.08012382782509 8.66550631119117 11.950074636523 8.6080516838009 5.91474692345128 12.0812351460013 10.9167584565736 7.09849076981672 10.1788523135077 10.7138470855944 8.26050727504684 9.10261438606322 11.0945960288915 8.7767391884315 8.06657018553283 3.30255216783054 3.66993293298012 8.48133603688021 8.04456494080774 10.8867009489493 10.6350276634644 8.27145612593737 8.32162761384128 6.14863009150013 8.62825286347229 9.71384002000315
"Sample285" 9.10177383880416 8.0088197506109 6.16810652717141 10.6172162296305 7.1278284979264 12.2191173604651 8.3943342207458 7.08248949526547 5.961592695916 9.83123928774155 10.1961230408472 10.1041380639915 8.33932758262505 8.64703534870295 3.68762843106728 11.2756420269086 9.52015245802907 8.41559751322305 10.4471616078253 8.02519349593978 8.02424514139177 2.62560278661926 12.2480063290794 6.08355385244831 8.28474442657819 10.2957478484429 5.75104574457723 10.8326682418968 9.28809481622786 10.1691854673621 9.35550828661143 12.8750853121294 6.28339097835956 11.0601164145005 10.6807314934406 9.69844984920201 8.02169492413675 9.61245196584779 7.41065080702732 9.7715266946309 10.544145463813 7.2088338445602 6.21463791041264 12.0104757150832 10.8632904815373 7.85316180518541 8.39260794085662 10.9101388095784 7.30235334098689 9.39878706107169 9.56808085940799 8.34504205149866 7.90960801166708 3.84587918715147 8.09483734919046 8.92369007373475 9.01120560024417 10.8866012861791 11.025092633199 8.80243883681222 7.84557586957961 4.02253689680347 8.21744545864843 8.63395912220798
"Sample286" 8.72297568802663 7.7623137107337 6.77106474063199 10.5313313526029 8.99896258573407 11.6102774295881 9.91000727147669 10.2991705931072 6.86641243153348 8.57546530095437 8.9001739040124 7.89744023547217 8.06170044670313 7.07913810243305 7.43796678232311 11.7404322527647 10.4220682291869 9.46893706434237 10.4881529614961 9.00378074640236 7.73968529494864 4.40360493224157 11.1164682295877 8.32965551276523 9.6961194350295 10.9543381816919 6.46498213313297 10.0567668468062 10.3678075900628 9.21759327078642 9.46253790389916 11.2037737212691 9.02582312517175 10.989692541578 11.0544663041287 9.87245808639989 8.8715504349813 8.33934019511373 8.76557372677983 9.35934075781222 10.7090854765571 8.45576975758098 7.17124769413808 11.2612613944775 9.55363845161078 6.53810538996845 7.18943131913365 9.96903859481307 7.73195589138631 8.77732408918843 9.57250488969405 8.40925216812714 8.46234820308569 6.21852120891581 6.32900991130617 8.76991231415371 7.89651478680487 10.2258272457058 9.93939810533189 8.85346341997262 6.53651797531418 7.47526671145561 8.38879046279967 9.67039246538316
"Sample287" 9.06324231083961 7.4374714688464 6.09933960338202 9.80874065504945 7.20342913848924 12.5508575659547 7.42097205032722 6.29250748322525 3.02628203672863 10.7309372537643 9.57429295683142 8.06784526832876 9.19566860016708 8.14103902544709 3.36688530903541 11.1949797808967 9.88608322482376 9.52493993897984 10.4524009848295 8.55942720945756 8.57837479561607 1.25308378573734 11.9314468066596 7.90190148091186 10.2315006365417 10.5840498276849 8.29122857612182 11.2935976610589 7.06866192542217 10.3387211536102 9.08228598707147 11.8125123571928 8.01827486036069 12.2436060247489 10.6756618336257 8.63408155523383 8.25461071037496 9.05022923568672 6.07942068179135 9.24025656479322 9.45963398712685 7.65012413868673 5.95676702424865 11.8088597702448 8.15514193207782 7.1570407520952 9.31524392964971 11.2278232300768 6.40191669557275 7.42075493033729 9.40902116377593 6.54681340297171 7.64596556600018 3.37880546396199 6.7965621161907 7.57809986071272 6.61497773087062 9.87262448703236 10.7662494911599 8.68416042966899 9.38559699897793 5.79535846374439 7.50645517806871 6.79476290289218
"Sample288" 9.24650652147372 7.71142524727699 6.32336743624921 9.18292907969776 7.55593330876672 9.436708455463 8.0362546784251 8.35060187101698 2.98117629198829 7.24615742354255 11.4492513107498 7.03634078059728 8.5973234685043 8.75066991624649 4.6794739413903 11.3430515235134 10.4194677632406 12.5625687472909 9.61980173842843 9.15908354157666 8.53732559206585 3.7953330368295 9.78365024064251 9.31526669111085 10.0022919246451 10.9513566487909 7.66812585412454 10.519479955921 8.34837459892968 9.36177127044254 9.00452025998845 10.2236217431783 7.78527576175563 13.3344158120608 10.4101283761176 8.72805028111288 8.48073426403176 8.80448929393976 5.81000136770911 8.98960537212661 10.7530007105077 7.51768180723755 5.87861047890125 8.84181783504332 9.37114557739591 7.51883580750462 7.67881814847427 10.1695129962759 6.99270600034629 7.35137047874715 10.1525852954477 7.33092337507328 7.60678357965183 4.86172471538571 6.20374366776601 8.1934883564492 7.05052761825175 10.191128529286 10.0648434489248 8.69379263944869 6.48030225932631 5.57341455449282 7.68997428548551 9.51822210770807
"Sample289" 9.29621534907919 8.21324886420768 6.78504655172265 9.9445737617258 7.8820694811435 9.19686950442885 6.64730281543832 9.24868982143422 6.07463589900354 6.38101735854415 10.1819081360977 5.75495875921263 9.53917943576534 7.11158440161113 5.73206694582093 10.068181453884 10.3687415296511 12.4013170499522 11.4263358887867 9.96207465863777 7.53154092407463 0.790464032912317 9.68979275550773 8.44051736697052 5.99897813093066 11.1723846322808 9.21146266349757 11.3201575051416 9.41055433055462 9.10531215244378 9.1535805640193 10.265486801889 7.62204138770571 11.5958334995647 11.594553093357 10.3406985159178 8.80269683060916 10.6534794191828 8.06266252746001 8.42843281227884 11.2894254499929 7.82353041656599 6.42855183443667 11.2949633581619 8.18078089587234 6.50123995644363 9.28241245955872 10.2987589835231 7.48151557067956 8.53458134421898 10.0779617621117 7.84902401654302 7.36848351124388 1.89404850704319 6.99492460663113 8.05674019540478 7.66303087262807 9.74889808948772 9.91779825723085 8.00657786675784 8.72335640061426 2.87032180307156 7.26218717592846 6.33202000074779
"Sample290" 8.6984680713695 7.83418328005764 4.99876612011448 9.6865102786933 7.85486824539112 12.4663684638676 8.30904626954202 6.42208338767314 7.12945548372846 10.8355606771487 9.37278992656563 8.97681824304142 9.09749725036194 9.3555898544265 3.88806589961831 12.1830355317192 10.4947887560932 8.96056976689137 10.243420560327 7.69318895088718 8.23404295845596 0.835531841586472 11.4906258817049 8.86713785159014 9.51554489099257 10.2542562740445 7.91044397434303 11.2334716293633 8.8602375211548 9.9961559371221 10.1578991631793 13.6573084974476 7.5619592185212 11.4042034584364 10.4037486857104 9.45847824212488 8.85527944687429 9.27977909933317 7.97135199218112 9.0012693860506 9.93947899021641 7.6778296488248 4.92017737850324 10.3698784441985 8.84281267848734 7.06229270266347 8.32874480160188 10.5629196389602 7.60297379691041 7.58682732754986 9.85417891567011 8.27170452582551 8.23662711807088 2.97476260841553 6.23381589703796 8.66598841645171 7.86100251991335 10.1780140574966 10.7987847863455 8.91575155822448 8.98013881867964 5.83162133374243 8.58338235668712 9.27971672398336
"Sample291" 9.79531172642688 7.42852340003096 7.13876983328875 10.5520593529192 8.26671498997821 10.3175913861318 8.47961258476038 11.0496767636937 2.33306325460009 5.04723005792129 11.3924132352472 8.98088723335075 9.0109865765612 9.24609465063615 6.25816015908311 10.1015826730685 9.19690900550014 11.3178235246554 10.8743178023876 7.49027925119916 8.24170605892837 1.13936478971621 11.4553895751534 6.71518244751992 9.59863919346359 10.7798236899335 5.16363944731538 9.81085430076697 9.41145301508572 9.61952518549598 9.48521895445383 14.5651361451256 6.97588552055473 9.19830239814803 10.1396437079759 9.13052124492248 7.95717272136651 9.56212383066674 9.01683153247589 9.72222009233194 10.8475555324041 8.01372530163279 5.77811720550332 8.96641968916293 10.8200804677303 7.1813197740478 5.61511411671361 10.7513279154015 7.64748790820206 9.16882411981676 9.33858547297119 7.7632802215835 7.45274378523603 2.97932682408425 8.09038090978768 9.34306812627552 9.33661892872784 10.6647850387854 10.6599993825545 8.79565279425595 7.16288426613756 6.42937122171651 7.72040956896104 10.3941044262033
"Sample292" 9.42973843024142 7.52842516864434 6.15398121420013 10.0939990438823 8.26477184092988 12.6174598342953 7.80684790452393 10.276031595923 5.23063806569561 13.301838559588 10.2735565553109 7.92824916605073 9.41800336254631 10.6696758570827 6.29325329501458 12.6931742658505 9.62849666217676 9.65046721096558 11.259314381273 8.88916705535858 8.85722505543291 2.79681373637887 12.7993958557771 6.92107992180803 7.78728159924908 11.0593484330727 6.26648815463758 11.9739328052758 9.35050916107719 10.4508957000709 9.80333633550928 11.0150990500616 8.30316599677852 10.9492550979197 11.3315918856916 8.69090219164818 7.47364463608378 9.39933931727232 7.45334540708507 9.89408443092488 9.36246312315679 7.6374519358395 5.03859504429014 9.94820543656416 8.83577502783411 7.18223375757094 9.02753945109493 11.0959671717926 7.72081089688783 8.69002796684144 8.75801529649184 8.53573561023686 7.90548795337258 4.42011016257244 7.29279279201997 8.84598185046709 9.80742290439383 10.6492558986142 10.3525525244917 9.1086489487521 7.12857898559763 6.12370891746113 9.53040516878056 8.21659611277791
"Sample293" 9.01081180731173 7.95235544520546 7.38516588469391 9.39033252417017 8.52599480400938 9.89743846907082 7.13732132647111 5.56808682137834 2.86379231815617 6.39637019004157 8.99970721081262 5.75696943290035 8.0882294741332 7.54197306169918 3.17867798211987 9.13793805389085 10.4880950934128 9.32679843516829 10.4766306370191 8.61620651460375 7.08585211436676 2.83717779867544 9.46446799351473 11.3826946787832 10.7244221205155 12.7639934524985 8.19661766608162 10.166792896214 9.02885414578826 9.12443432873229 9.67860354219981 10.7097957327046 7.22268444733241 11.5100253164051 11.6804693844867 9.41977983650192 8.28497563191261 10.7094916204758 8.41624699083154 9.4783917945584 11.9048295746632 8.16873655034636 5.02310612367911 11.6506915688359 10.6867671576581 7.37267623644907 9.64067832076615 11.1494487184006 8.6298880576963 8.33089037518013 10.5304292608723 7.3259094651929 8.65794578473549 3.43553706417063 6.05852193508844 8.54905480737718 8.88721657520636 10.6609017590204 11.5038572108003 7.85843851038491 8.53719118965249 4.47366382543413 10.0402790958909 9.47070453981189
"Sample294" 10.3479522659912 8.27807393396759 6.09989877383793 10.0933058664658 7.6109052716466 11.7969428130201 7.25928507239238 7.76257168469585 3.52856391035757 4.31072681741941 12.2827274983981 6.14086445566854 8.55513933464336 7.00793599100864 3.67814760880893 10.0220489568552 9.43363283000264 9.27319011273642 10.625715462119 8.36555376345951 8.27764979984603 2.13774022515701 10.3796412339647 9.73281437909591 9.37208745724369 10.9759241489258 9.39602067090863 9.73152851703422 9.95795072756795 8.59484919067177 9.42694113209452 13.3129990308252 8.72483979071106 10.68167419101 10.1464559984399 10.139195593289 7.62794489637868 9.81132827220708 8.50991504772549 9.11271345879972 11.9379834158825 8.03391679450817 4.3073501556464 10.4926728778358 10.3225433494103 7.47426043169675 6.52851035186206 10.92435525629 7.75693763773106 9.38531886655852 9.58785276422513 8.3771311966795 7.43921929855811 4.43316993791845 6.46929455250221 9.32916721048537 9.22433721956179 10.7802410674554 11.5995384470574 9.31154821803066 5.8342925673619 6.37617216318869 6.57743580404436 11.1475079586678
"Sample295" 8.332809158469 7.63762339966598 5.84187401844749 9.33647539057425 8.11316260509536 10.3878006468671 7.43752644016357 7.06327502598817 3.10618412377101 8.28781684920902 7.57571530117152 6.13071887039422 8.98662133520857 7.67987220578181 5.02963134796479 8.86668036107109 11.104957106949 6.66721033804738 10.2250892419552 8.49785245464085 8.2268494208728 1.48111852218407 9.91629381712919 9.60053549380707 10.8763709995516 10.8413177111055 7.75576442661388 11.1235067999215 8.5600630193269 8.94215320629331 9.4505679451682 7.94660976607089 8.26389219633568 13.0710364342403 9.79741578780465 9.91510724326443 7.97183093939702 9.40679758878542 8.4755272376131 8.29179666359234 10.6653750280869 8.2682720272184 6.09509065263927 11.6675665765424 9.32099373272996 7.63353723471638 8.022037772952 9.86629853954367 6.87901720559484 6.97809830625095 9.22396613052798 8.47742780987524 7.63642714680822 2.94997680760914 6.79328802001443 8.24951102589023 6.84856364031062 10.4791848023477 12.268308753862 9.18583566819909 7.30751642762668 5.68964734249274 6.82507655467404 11.484949181061
